,well_site,num_cells,num_cells_with_condensates,num_condensates,avg_condensates_per_cell,avg_condensate_area,avg_condensate_intensity
0,KRD-MOA-OC43-220310-3720-22-1_F05_s6,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F06_s1,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F06_s2,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F06_s3,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F06_s4,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F06_s5,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F06_s6,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F07_s1,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F07_s2,38,1,1,1.0,1.572,0.018
0,KRD-MOA-OC43-220310-3720-22-1_F07_s3,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F07_s4,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F07_s5,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F07_s6,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F08_s1,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F08_s2,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F08_s3,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F08_s4,37,1,1,1.0,0.175,0.031
0,KRD-MOA-OC43-220310-3720-22-1_F08_s5,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F08_s6,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F09_s1,31,2,5,2.5,0.804,0.042
0,KRD-MOA-OC43-220310-3720-22-1_F09_s2,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F09_s3,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F09_s4,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F09_s5,14,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F09_s6,18,1,1,1.0,0.874,0.023
0,KRD-MOA-OC43-220310-3720-22-1_F10_s1,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F10_s2,35,1,1,1.0,3.319,0.028
0,KRD-MOA-OC43-220310-3720-22-1_F10_s3,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F10_s4,15,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F10_s5,18,1,1,1.0,1.747,0.027
0,KRD-MOA-OC43-220310-3720-22-1_F10_s6,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F11_s1,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F11_s2,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F11_s3,17,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F11_s4,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F11_s5,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F11_s6,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F12_s1,69,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F12_s2,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F12_s3,58,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F12_s4,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F12_s5,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F12_s6,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F13_s1,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F13_s2,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F13_s3,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F13_s4,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F13_s5,26,1,1,1.0,1.922,0.025
0,KRD-MOA-OC43-220310-3720-22-1_F13_s6,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F14_s1,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F14_s2,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F14_s3,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F14_s4,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F14_s5,17,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F14_s6,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F15_s1,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F15_s2,31,1,1,1.0,0.874,0.022
0,KRD-MOA-OC43-220310-3720-22-1_F15_s3,50,1,1,1.0,0.349,0.046
0,KRD-MOA-OC43-220310-3720-22-1_F15_s4,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F15_s5,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F15_s6,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F16_s1,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F16_s2,31,1,1,1.0,0.524,0.024
0,KRD-MOA-OC43-220310-3720-22-1_F16_s3,56,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F16_s4,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F16_s5,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F16_s6,59,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F17_s1,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F17_s2,55,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F17_s3,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F17_s4,58,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F17_s5,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F17_s6,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F18_s1,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F18_s2,58,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F18_s3,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F18_s4,39,1,1,1.0,0.699,0.042
0,KRD-MOA-OC43-220310-3720-22-1_F18_s5,55,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F18_s6,56,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F19_s1,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F19_s2,60,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F19_s3,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F19_s4,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F19_s5,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F19_s6,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F20_s1,41,1,2,2.0,2.62,0.078
0,KRD-MOA-OC43-220310-3720-22-1_F20_s2,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F20_s3,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F20_s4,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F20_s5,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F20_s6,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F21_s1,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F21_s2,61,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F21_s3,33,1,1,1.0,0.175,0.014
0,KRD-MOA-OC43-220310-3720-22-1_F21_s4,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F21_s5,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F21_s6,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F22_s1,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F22_s2,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F22_s3,49,1,1,1.0,1.747,0.029
0,KRD-MOA-OC43-220310-3720-22-1_F22_s4,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F22_s5,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F22_s6,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G01_s1,11,7,37,5.29,2.672,0.062
0,KRD-MOA-OC43-220310-3720-22-1_G01_s2,17,9,56,6.22,2.683,0.05
0,KRD-MOA-OC43-220310-3720-22-1_G01_s3,10,5,26,5.2,2.634,0.053
0,KRD-MOA-OC43-220310-3720-22-1_G01_s4,10,4,29,7.25,3.145,0.06
0,KRD-MOA-OC43-220310-3720-22-1_G01_s5,14,4,22,5.5,3.772,0.081
0,KRD-MOA-OC43-220310-3720-22-1_G01_s6,1,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G02_s1,5,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G02_s2,1,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G02_s3,9,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G02_s4,11,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G02_s5,4,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G02_s6,6,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G03_s1,14,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G03_s2,12,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G03_s3,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G03_s4,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G03_s5,11,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G03_s6,7,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G04_s1,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G04_s2,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G04_s3,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G04_s4,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G04_s5,13,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G04_s6,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G05_s1,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G05_s2,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G05_s3,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G05_s4,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G05_s5,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G05_s6,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G06_s1,16,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G06_s2,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G06_s3,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G06_s4,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G06_s5,16,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G06_s6,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G07_s1,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G07_s2,15,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G07_s3,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G07_s4,13,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G07_s5,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G07_s6,35,1,1,1.0,0.349,0.035
0,KRD-MOA-OC43-220310-3720-22-1_G08_s1,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G08_s2,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G08_s3,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G08_s4,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G08_s5,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G08_s6,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G09_s1,13,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G09_s2,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G09_s3,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G09_s4,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G09_s5,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G09_s6,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G10_s1,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G10_s2,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G10_s3,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G10_s4,15,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G10_s5,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G10_s6,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G11_s1,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G11_s2,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G11_s3,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G11_s4,17,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G11_s5,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G11_s6,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G12_s1,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G12_s2,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G12_s3,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G12_s4,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G12_s5,57,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G12_s6,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G13_s1,42,1,3,3.0,5.299,0.103
0,KRD-MOA-OC43-220310-3720-22-1_G13_s2,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G13_s3,23,1,1,1.0,0.175,0.017
0,KRD-MOA-OC43-220310-3720-22-1_G13_s4,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G13_s5,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G13_s6,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G14_s1,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G14_s2,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G14_s3,18,1,1,1.0,0.175,0.035
0,KRD-MOA-OC43-220310-3720-22-1_G14_s4,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G14_s5,12,1,1,1.0,0.349,0.039
0,KRD-MOA-OC43-220310-3720-22-1_G14_s6,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G15_s1,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G15_s2,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G15_s3,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G15_s4,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G15_s5,17,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G15_s6,25,2,4,2.0,0.961,0.041
0,KRD-MOA-OC43-220310-3720-22-1_G16_s1,16,1,1,1.0,0.175,0.015
0,KRD-MOA-OC43-220310-3720-22-1_G16_s2,13,1,1,1.0,1.398,0.024
0,KRD-MOA-OC43-220310-3720-22-1_G16_s3,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G16_s4,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G16_s5,38,1,1,1.0,0.175,0.034
0,KRD-MOA-OC43-220310-3720-22-1_G16_s6,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G17_s1,44,1,1,1.0,0.699,0.022
0,KRD-MOA-OC43-220310-3720-22-1_G17_s2,63,1,1,1.0,1.223,0.075
0,KRD-MOA-OC43-220310-3720-22-1_G17_s3,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G17_s4,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G17_s5,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G17_s6,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G18_s1,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G18_s2,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G18_s3,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G18_s4,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G18_s5,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G18_s6,56,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G19_s1,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G19_s2,68,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G19_s3,58,1,1,1.0,0.175,0.026
0,KRD-MOA-OC43-220310-3720-22-1_G19_s4,60,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G19_s5,56,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G19_s6,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G20_s1,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G20_s2,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G20_s3,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G20_s4,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G20_s5,61,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G20_s6,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G21_s1,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G21_s2,69,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G21_s3,68,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G21_s4,65,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G21_s5,79,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G21_s6,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G22_s1,53,2,3,1.5,0.466,0.056
0,KRD-MOA-OC43-220310-3720-22-1_G22_s2,38,1,1,1.0,0.349,0.029
0,KRD-MOA-OC43-220310-3720-22-1_G22_s3,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G22_s4,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G22_s5,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G22_s6,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H01_s1,15,9,88,9.78,3.313,0.089
0,KRD-MOA-OC43-220310-3720-22-1_H01_s2,34,17,77,4.53,3.106,0.061
0,KRD-MOA-OC43-220310-3720-22-1_H01_s3,19,8,55,6.88,2.709,0.075
0,KRD-MOA-OC43-220310-3720-22-1_H01_s4,15,8,61,7.62,3.663,0.076
0,KRD-MOA-OC43-220310-3720-22-1_H01_s5,21,9,69,7.67,2.793,0.067
0,KRD-MOA-OC43-220310-3720-22-1_H01_s6,18,8,27,3.38,2.452,0.052
0,KRD-MOA-OC43-220310-3720-22-1_H02_s1,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H02_s2,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H02_s3,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H02_s4,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H02_s5,22,1,1,1.0,0.175,0.011
0,KRD-MOA-OC43-220310-3720-22-1_H02_s6,57,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H03_s1,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H03_s2,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H03_s3,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H03_s4,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H03_s5,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H03_s6,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H04_s1,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H04_s2,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H04_s3,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H04_s4,14,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H04_s5,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H04_s6,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H05_s1,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H05_s2,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H05_s3,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H05_s4,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H05_s5,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H05_s6,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H06_s1,56,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H06_s2,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H06_s3,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H06_s4,48,1,1,1.0,1.398,0.019
0,KRD-MOA-OC43-220310-3720-22-1_H06_s5,55,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H06_s6,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H07_s1,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H07_s2,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H07_s3,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H07_s4,14,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H07_s5,30,2,2,1.0,0.611,0.018
0,KRD-MOA-OC43-220310-3720-22-1_H07_s6,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H08_s1,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H08_s2,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H08_s3,28,4,20,5.0,0.489,0.078
0,KRD-MOA-OC43-220310-3720-22-1_H08_s4,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H08_s5,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H08_s6,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H09_s1,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H09_s2,30,1,1,1.0,2.446,0.03
0,KRD-MOA-OC43-220310-3720-22-1_H09_s3,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H09_s4,57,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H09_s5,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H09_s6,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H10_s1,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H10_s2,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H10_s3,70,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H10_s4,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H10_s5,62,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H10_s6,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H11_s1,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H11_s2,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H11_s3,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H11_s4,56,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H11_s5,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H11_s6,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H12_s1,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H12_s2,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H12_s3,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H12_s4,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H12_s5,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H12_s6,35,1,1,1.0,0.349,0.029
0,KRD-MOA-OC43-220310-3720-22-1_H13_s1,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H13_s2,69,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H13_s3,32,1,2,2.0,0.175,0.045
0,KRD-MOA-OC43-220310-3720-22-1_H13_s4,53,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H13_s5,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H13_s6,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H14_s1,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H14_s2,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H14_s3,16,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H14_s4,56,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H14_s5,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H14_s6,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H15_s1,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H15_s2,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H15_s3,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H15_s4,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H15_s5,26,1,1,1.0,0.349,0.022
0,KRD-MOA-OC43-220310-3720-22-1_H15_s6,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H16_s1,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H16_s2,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H16_s3,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H16_s4,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H16_s5,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H16_s6,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H17_s1,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H17_s2,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H17_s3,66,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H17_s4,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H17_s5,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H17_s6,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H18_s1,55,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H18_s2,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H18_s3,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H18_s4,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H18_s5,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H18_s6,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H19_s1,60,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H19_s2,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H19_s3,39,0,0,,,
