,well_site,num_cells,num_cells_with_condensates,num_condensates,avg_condensates_per_cell,avg_condensate_area,avg_condensate_intensity
0,KRD-MOA-OC43-220310-3720-22-1_F07_s2,35,1,1,1.0,1.223,0.019
0,KRD-MOA-OC43-220310-3720-22-1_F07_s3,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F07_s4,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F07_s5,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F07_s6,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F08_s1,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F08_s2,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F08_s3,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F08_s4,36,1,1,1.0,0.175,0.031
0,KRD-MOA-OC43-220310-3720-22-1_F08_s5,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F08_s6,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F09_s1,29,1,1,1.0,1.747,0.044
0,KRD-MOA-OC43-220310-3720-22-1_F09_s2,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F09_s3,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F09_s4,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F09_s5,13,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F09_s6,18,1,1,1.0,0.874,0.023
0,KRD-MOA-OC43-220310-3720-22-1_F10_s1,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F10_s2,31,1,1,1.0,3.319,0.028
0,KRD-MOA-OC43-220310-3720-22-1_F10_s3,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F10_s4,14,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F10_s5,18,1,1,1.0,1.747,0.027
0,KRD-MOA-OC43-220310-3720-22-1_F10_s6,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F11_s1,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F11_s2,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F11_s3,17,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F11_s4,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F11_s5,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F11_s6,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F12_s1,66,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F12_s2,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F12_s3,56,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F12_s4,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F12_s5,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F12_s6,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F13_s1,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F13_s2,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F13_s3,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F13_s4,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F13_s5,26,1,1,1.0,2.271,0.025
0,KRD-MOA-OC43-220310-3720-22-1_F13_s6,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F14_s1,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F14_s2,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F14_s3,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F14_s4,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F14_s5,17,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F14_s6,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F15_s1,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F15_s2,30,1,1,1.0,0.874,0.022
0,KRD-MOA-OC43-220310-3720-22-1_F15_s3,49,1,1,1.0,0.349,0.046
0,KRD-MOA-OC43-220310-3720-22-1_F15_s4,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F15_s5,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F15_s6,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F16_s1,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F16_s2,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F16_s3,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F16_s4,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F16_s5,13,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F16_s6,56,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F17_s1,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F17_s2,53,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F17_s3,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F17_s4,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F17_s5,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F17_s6,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F18_s1,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F18_s2,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F18_s3,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F18_s4,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F18_s5,53,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F18_s6,56,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F19_s1,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F19_s2,58,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F19_s3,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F19_s4,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F19_s5,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F19_s6,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F20_s1,38,1,1,1.0,0.175,0.012
0,KRD-MOA-OC43-220310-3720-22-1_F20_s2,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F20_s3,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F20_s4,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F20_s5,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F20_s6,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F21_s1,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F21_s2,61,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F21_s3,33,1,1,1.0,0.175,0.014
0,KRD-MOA-OC43-220310-3720-22-1_F21_s4,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F21_s5,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F21_s6,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F22_s1,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F22_s2,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F22_s3,48,1,1,1.0,1.747,0.029
0,KRD-MOA-OC43-220310-3720-22-1_F22_s4,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F22_s5,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F22_s6,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G01_s1,3,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G01_s2,7,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G01_s3,4,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G01_s4,6,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G01_s5,10,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G01_s6,1,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G02_s1,3,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G02_s2,0,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G02_s3,9,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G02_s4,9,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G02_s5,3,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G02_s6,4,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G03_s1,10,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G03_s2,12,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G03_s3,13,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G03_s4,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G03_s5,10,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G03_s6,5,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G04_s1,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G04_s2,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G04_s3,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G04_s4,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G04_s5,13,1,1,1.0,0.175,0.012
0,KRD-MOA-OC43-220310-3720-22-1_G04_s6,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G05_s1,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G05_s2,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G05_s3,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G05_s4,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G05_s5,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G05_s6,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G06_s1,15,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G06_s2,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G06_s3,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G06_s4,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G06_s5,13,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G06_s6,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G07_s1,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G07_s2,15,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G07_s3,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G07_s4,12,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G07_s5,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G07_s6,35,1,1,1.0,0.175,0.035
0,KRD-MOA-OC43-220310-3720-22-1_G08_s1,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G08_s2,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G08_s3,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G08_s4,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G08_s5,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G08_s6,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G09_s1,12,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G09_s2,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G09_s3,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G09_s4,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G09_s5,14,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G09_s6,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G10_s1,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G10_s2,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G10_s3,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G10_s4,8,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G10_s5,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G10_s6,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G11_s1,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G11_s2,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G11_s3,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G11_s4,17,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G11_s5,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G11_s6,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G12_s1,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G12_s2,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G12_s3,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G12_s4,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G12_s5,56,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G12_s6,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G13_s1,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G13_s2,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G13_s3,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G13_s4,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G13_s5,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G13_s6,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G14_s1,16,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G14_s2,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G14_s3,16,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G14_s4,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G14_s5,12,1,1,1.0,0.175,0.04
0,KRD-MOA-OC43-220310-3720-22-1_G14_s6,17,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G15_s1,14,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G15_s2,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G15_s3,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G15_s4,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G15_s5,17,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G15_s6,23,1,1,1.0,1.048,0.036
0,KRD-MOA-OC43-220310-3720-22-1_G16_s1,16,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G16_s2,10,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G16_s3,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G16_s4,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G16_s5,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G16_s6,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G17_s1,43,1,1,1.0,0.699,0.022
0,KRD-MOA-OC43-220310-3720-22-1_G17_s2,63,1,2,2.0,0.786,0.074
0,KRD-MOA-OC43-220310-3720-22-1_G17_s3,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G17_s4,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G17_s5,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G17_s6,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G18_s1,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G18_s2,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G18_s3,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G18_s4,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G18_s5,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G18_s6,53,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G19_s1,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G19_s2,67,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G19_s3,57,1,1,1.0,0.175,0.026
0,KRD-MOA-OC43-220310-3720-22-1_G19_s4,58,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G19_s5,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G19_s6,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G20_s1,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G20_s2,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G20_s3,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G20_s4,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G20_s5,60,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G20_s6,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G21_s1,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G21_s2,67,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G21_s3,62,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G21_s4,60,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G21_s5,77,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G21_s6,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G22_s1,53,2,3,1.5,0.408,0.056
0,KRD-MOA-OC43-220310-3720-22-1_G22_s2,34,1,1,1.0,0.175,0.029
0,KRD-MOA-OC43-220310-3720-22-1_G22_s3,53,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G22_s4,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G22_s5,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_G22_s6,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H01_s1,6,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H01_s2,18,1,1,1.0,1.747,0.024
0,KRD-MOA-OC43-220310-3720-22-1_H01_s3,11,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H01_s4,7,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H01_s5,13,2,3,1.5,0.99,0.022
0,KRD-MOA-OC43-220310-3720-22-1_H01_s6,10,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H02_s1,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H02_s2,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H02_s3,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H02_s4,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H02_s5,21,1,1,1.0,0.175,0.011
0,KRD-MOA-OC43-220310-3720-22-1_H02_s6,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H03_s1,35,1,1,1.0,0.175,0.011
0,KRD-MOA-OC43-220310-3720-22-1_H03_s2,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H03_s3,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H03_s4,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H03_s5,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H03_s6,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H04_s1,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H04_s2,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H04_s3,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H04_s4,10,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H04_s5,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H04_s6,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H05_s1,16,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H05_s2,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H05_s3,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H05_s4,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H05_s5,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H05_s6,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H06_s1,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H06_s2,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H06_s3,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H06_s4,47,1,1,1.0,1.048,0.019
0,KRD-MOA-OC43-220310-3720-22-1_H06_s5,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H06_s6,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H07_s1,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H07_s2,17,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H07_s3,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H07_s4,10,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H07_s5,28,2,3,1.5,0.524,0.025
0,KRD-MOA-OC43-220310-3720-22-1_H07_s6,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H08_s1,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H08_s2,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H08_s3,27,3,8,2.67,0.306,0.059
0,KRD-MOA-OC43-220310-3720-22-1_H08_s4,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H08_s5,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H08_s6,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H09_s1,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H09_s2,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H09_s3,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H09_s4,57,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H09_s5,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H09_s6,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H10_s1,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H10_s2,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H10_s3,69,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H10_s4,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H10_s5,61,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H10_s6,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H11_s1,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H11_s2,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H11_s3,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H11_s4,53,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H11_s5,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H11_s6,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H12_s1,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H12_s2,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H12_s3,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H12_s4,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H12_s5,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H12_s6,35,1,1,1.0,0.175,0.03
0,KRD-MOA-OC43-220310-3720-22-1_H13_s1,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H13_s2,67,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H13_s3,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H13_s4,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H13_s5,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H13_s6,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H14_s1,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H14_s2,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H14_s3,13,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H14_s4,56,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H14_s5,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H14_s6,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H15_s1,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H15_s2,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H15_s3,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H15_s4,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H15_s5,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H15_s6,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H16_s1,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H16_s2,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H16_s3,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H16_s4,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H16_s5,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H16_s6,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H17_s1,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H17_s2,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H17_s3,63,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H17_s4,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H17_s5,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H17_s6,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H18_s1,55,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H18_s2,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H18_s3,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H18_s4,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H18_s5,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H18_s6,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H19_s1,60,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H19_s2,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H19_s3,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H19_s4,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H19_s5,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H19_s6,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H20_s1,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H20_s2,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H20_s3,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H20_s4,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H20_s5,55,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H20_s6,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H21_s1,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H21_s2,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H21_s3,40,0,0,,,
